player_id,player_name,position,fixture_id,gameweek,kickoff_date,team,opponent,completed,npxG,xA,goals_scored,assists,bonus,clean_sheets,goals_conceded,minutes,total_points,avg_team_xG,avg_team_xGA,avg_opponent_xG,avg_opponent_xGA,proj_score,opponent_proj_score,goal_xP,assist_xP,cs_xP,bonus_xP,concede_xP,xP,avg_npxG,avg_xA,avg_bonus,avg_minutes
451,Nathan Collins,D,318,32,2022-04-10,Burnley,Norwich,1,0.074,0.0,0,0,0,0,2,90,1,0.994,1.842,0.823,2.589,1.37,0.95,0.919,0.105,1.547,0.0,-0.202,4.368,0.101,0.023,0.0,60.365
161,Nathan Ferguson,D,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.986,0.0,-0.329,0.0,0.0,0.0,0.0,0.007
640,Nathan Young-Coombes,F,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
493,Nathaniel Clyne,D,315,32,2022-04-10,Crystal Palace,Leicester,1,0.0,0.049,0,0,0,0,2,90,1,1.246,1.37,1.177,1.722,1.37,1.4,0.007,0.007,0.986,0.0,-0.329,2.672,0.001,0.002,0.0,85.818
241,Nathaniel Phillips,D,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
246,Neco Williams,D,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.0,0.0
112,Nick Pope,G,318,32,2022-04-10,Burnley,Norwich,1,0.0,0.0,0,0,0,0,2,90,2,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.009,1.547,0.154,-0.202,3.508,0.0,0.002,0.154,89.875
582,Nikola Vlasic,M,313,32,2022-04-10,West Ham,Brentford,1,0.0,0.0,0,0,0,0,0,24,1,1.35,1.618,1.512,1.341,1.32,1.42,0.242,0.116,0.242,0.0,0.0,0.26,0.045,0.036,0.0,7.898
586,Odsonne Edouard,F,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.895,0.258,0.0,0.129,0.0,0.656,0.185,0.071,0.129,14.291
264,Oleksandr Zinchenko,D,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.057,0.163,1.079,0.027,-0.304,0.302,0.013,0.075,0.027,3.094
320,Onel Hernández,M,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
627,Owen Beck,D,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
565,Owen Dodgson,D,318,32,2022-04-10,Burnley,Norwich,1,,,0,0,0,0,0,0,0,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
580,Ozan Kabak,D,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.29,0.011,1.016,0.0,-0.32,1.798,0.038,0.003,0.0,34.693
423,Pablo Fornals,M,313,32,2022-04-10,West Ham,Brentford,1,0.0,0.131,0,0,0,0,0,90,2,1.35,1.618,1.512,1.341,1.32,1.42,0.742,0.529,0.242,0.16,0.0,3.673,0.138,0.164,0.16,75.988
614,Paris Maghoma,M,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
94,Patrik Gunnarsson,G,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
455,Patson Daka,F,315,32,2022-04-10,Leicester,Crystal Palace,1,0.018,0.0,0,0,0,0,0,75,2,1.177,1.722,1.246,1.37,1.4,1.37,0.837,0.126,0.0,0.117,0.0,0.616,0.16,0.032,0.117,12.953
82,Pelenda Joshua Dasilva,M,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.0,0.04,0.267,0.0,0.0,0.231,0.0,0.013,0.0,3.457
99,Phil Bardsley,D,318,32,2022-04-10,Burnley,Norwich,1,,,0,0,0,0,0,0,0,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
265,Phil Foden,M,316,32,2022-04-10,Man City,Liverpool,1,0.0,0.0,0,0,0,0,0,90,2,2.457,0.535,2.612,0.754,1.62,1.31,1.425,0.274,0.27,0.095,0.0,4.064,0.393,0.126,0.095,77.944
682,Pierre Ekwah,D,313,32,2022-04-10,West Ham,Brentford,1,,,0,0,0,0,0,0,0,1.35,1.618,1.512,1.341,1.32,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
471,Pierre Lees-Melou,M,318,32,2022-04-10,Norwich,Burnley,1,0.074,0.193,1,0,0,1,0,68,7,0.823,2.589,0.994,1.842,0.95,1.37,0.114,0.118,0.254,0.0,0.0,2.486,0.018,0.031,0.0,63.868
76,Pontus Jansson,D,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.576,0.015,1.069,0.189,-0.306,3.543,0.093,0.005,0.189,90.0
328,Przemyslaw Placheta,M,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.146,0.019,0.254,0.0,0.0,0.0,0.023,0.005,0.0,1.543
255,Raheem Sterling,M,316,32,2022-04-10,Man City,Liverpool,1,0.406,0.046,0,0,0,0,0,74,2,2.457,0.535,2.612,0.754,1.62,1.31,1.425,0.372,0.27,0.638,0.0,4.234,0.393,0.171,0.657,52.421
540,Reece Hannam,D,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
561,Remi Matthews,G,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
247,Rhys Williams,D,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
207,Ricardo Domingos Barbosa Pereira,D,315,32,2022-04-10,Leicester,Crystal Palace,1,,,0,0,0,0,0,0,0,1.177,1.722,1.246,1.37,1.4,1.37,0.345,0.212,1.016,0.007,-0.32,0.978,0.044,0.054,0.007,15.462
83,Rico Henry,D,313,32,2022-04-10,Brentford,West Ham,1,0.0,0.071,0,0,1,1,0,90,7,1.512,1.341,1.35,1.618,1.42,1.32,0.192,0.201,1.069,0.007,-0.306,3.163,0.031,0.065,0.007,83.636
254,Riyad Mahrez,M,316,32,2022-04-10,Man City,Liverpool,1,0.145,0.0,0,0,0,0,0,15,1,2.457,0.535,2.612,0.754,1.62,1.31,0.946,0.178,0.27,0.445,0.0,2.688,0.261,0.082,0.45,41.266
542,Robert Street,F,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
228,Roberto Firmino,F,316,32,2022-04-10,Liverpool,Man City,1,0.0,0.0,0,0,0,0,0,6,1,2.612,0.754,2.457,0.535,1.31,1.62,0.618,0.118,0.0,0.008,0.0,2.195,0.28,0.071,0.008,47.475
266,Rodrigo Hernandez,M,316,32,2022-04-10,Man City,Liverpool,1,0.015,0.0,0,0,0,0,0,90,2,2.457,0.535,2.612,0.754,1.62,1.31,0.279,0.115,0.27,0.088,0.0,2.752,0.077,0.053,0.088,86.814
605,Romeo Lavia,M,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
262,Rúben Santos Gato Alves Dias,D,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.361,0.239,1.079,0.242,-0.304,1.085,0.083,0.11,0.242,18.799
473,Ryan Bertrand,D,315,32,2022-04-10,Leicester,Crystal Palace,1,,,0,0,0,0,0,0,0,1.177,1.722,1.246,1.37,1.4,1.37,0.0,0.0,1.016,0.0,-0.32,0.0,0.0,0.0,0.0,0.002
415,Ryan Fredericks,D,313,32,2022-04-10,West Ham,Brentford,1,,,0,0,0,0,0,0,0,1.35,1.618,1.512,1.341,1.32,1.42,0.0,0.048,0.967,0.0,-0.334,1.877,0.0,0.015,0.0,42.715
230,Sadio Mané,M,316,32,2022-04-10,Liverpool,Man City,1,0.354,0.06,1,0,0,0,0,83,7,2.612,0.754,2.457,0.535,1.31,1.62,1.401,0.218,0.198,0.353,0.0,4.17,0.508,0.132,0.355,59.965
419,Saïd Benrahma,M,313,32,2022-04-10,West Ham,Brentford,1,0.033,0.0,0,0,0,0,0,33,1,1.35,1.618,1.512,1.341,1.32,1.42,0.952,0.681,0.242,0.431,0.0,4.305,0.177,0.211,0.435,72.933
321,Sam Byram,D,318,32,2022-04-10,Norwich,Burnley,1,0.086,0.0,0,0,0,1,0,90,6,0.823,2.589,0.994,1.842,0.95,1.37,0.076,0.046,1.016,0.0,-0.32,1.973,0.01,0.012,0.0,44.507
708,Sam Waller,G,318,32,2022-04-10,Burnley,Norwich,1,,,0,0,0,0,0,0,0,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
85,Saman Ghoddos,M,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.083,0.177,0.267,0.0,0.0,0.0,0.016,0.057,0.0,1.115
508,Samuel Edozie,M,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
543,Scott Banks,M,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
593,Scott Carson,G,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
81,Sergi Canós,M,313,32,2022-04-10,Brentford,West Ham,1,0.041,0.0,0,0,0,0,0,12,1,1.512,1.341,1.35,1.618,1.42,1.32,0.517,0.229,0.267,0.009,0.0,1.209,0.1,0.074,0.009,25.358
499,Shandon Baptiste,M,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.165,0.108,0.267,0.011,0.0,0.51,0.032,0.035,0.011,9.743
634,Sonny Perkins,M,313,32,2022-04-10,West Ham,Brentford,1,,,0,0,0,0,0,0,0,1.35,1.618,1.512,1.341,1.32,1.42,0.0,0.0,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.012
236,Takumi Minamino,M,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.284,0.074,0.198,0.0,0.0,0.0,0.103,0.045,0.0,0.311
79,Tariqe Fosu-Henry,M,313,32,2022-04-10,Brentford,West Ham,1,,,0,0,0,0,0,0,0,1.512,1.341,1.35,1.618,1.42,1.32,0.279,0.0,0.267,0.0,0.0,0.255,0.054,0.0,0.0,3.84
709,Tayo Adaramola,D,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
315,Teemu Pukki,F,318,32,2022-04-10,Norwich,Burnley,1,0.914,0.558,1,0,3,0,0,88,9,0.823,2.589,0.994,1.842,0.95,1.37,0.934,0.621,0.0,0.48,0.0,4.035,0.184,0.163,0.486,89.842
225,Thiago Alcántara do Nascimento,M,316,32,2022-04-10,Liverpool,Man City,1,0.0,0.0,0,0,0,0,0,90,1,2.612,0.754,2.457,0.535,1.31,1.62,0.132,0.185,0.198,0.001,0.0,2.517,0.048,0.112,0.001,66.596
649,Thomas Dickson-Peters,F,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
314,Tim Krul,G,318,32,2022-04-10,Norwich,Burnley,1,0.0,0.0,0,0,2,1,0,90,9,0.823,2.589,0.994,1.842,0.95,1.37,0.0,0.232,1.016,0.863,-0.32,3.791,0.0,0.061,0.925,79.034
209,Timothy Castagne,D,315,32,2022-04-10,Leicester,Crystal Palace,1,0.0,0.0,0,0,0,0,0,1,1,1.177,1.722,1.246,1.37,1.4,1.37,0.031,0.122,1.016,0.339,-0.32,2.87,0.004,0.031,0.341,51.598
325,Todd Cantwell,M,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.089,0.377,0.254,0.0,0.0,0.0,0.014,0.099,0.0,0.04
422,Tomas Soucek,M,313,32,2022-04-10,West Ham,Brentford,1,0.047,0.0,0,0,0,0,0,90,2,1.35,1.618,1.512,1.341,1.32,1.42,0.683,0.31,0.242,0.285,0.0,3.52,0.127,0.096,0.286,89.419
566,Tommy Doyle,M,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
716,Tony Springett,M,318,32,2022-04-10,Norwich,Burnley,1,,,0,0,0,0,0,0,0,0.823,2.589,0.994,1.842,0.95,1.37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
237,Trent Alexander-Arnold,D,316,32,2022-04-10,Liverpool,Man City,1,0.013,0.486,0,1,0,0,2,90,4,2.612,0.754,2.457,0.535,1.31,1.62,0.175,0.624,0.792,0.623,-0.389,3.443,0.053,0.377,0.641,51.2
620,Tyler Morton,M,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.052
162,Tyrick Mitchell,D,315,32,2022-04-10,Crystal Palace,Leicester,1,0.0,0.0,0,0,0,0,0,33,0,1.246,1.37,1.177,1.722,1.37,1.4,0.073,0.174,0.986,0.364,-0.329,3.268,0.01,0.048,0.366,89.992
146,Vicente Guaita,G,315,32,2022-04-10,Crystal Palace,Leicester,1,0.0,0.0,0,0,0,0,2,90,1,1.246,1.37,1.177,1.722,1.37,1.4,0.0,0.0,0.986,0.567,-0.329,3.224,0.0,0.0,0.579,75.671
229,Virgil van Dijk,D,316,32,2022-04-10,Liverpool,Man City,1,0.0,0.0,0,0,0,0,2,90,0,2.612,0.754,2.457,0.535,1.31,1.62,0.222,0.068,0.792,0.383,-0.389,3.075,0.067,0.041,0.386,89.875
84,Vitaly Janelt,M,313,32,2022-04-10,Brentford,West Ham,1,0.042,0.617,0,0,0,1,0,68,3,1.512,1.341,1.35,1.618,1.42,1.32,0.759,0.087,0.267,0.62,0.0,3.733,0.147,0.028,0.637,74.806
418,Vladimir Coufal,D,313,32,2022-04-10,West Ham,Brentford,1,0.0,0.047,0,0,0,0,2,90,1,1.35,1.618,1.512,1.341,1.32,1.42,0.161,0.29,0.967,0.077,-0.334,0.316,0.025,0.09,0.077,3.595
639,Vontae Daley-Campbell,D,315,32,2022-04-10,Leicester,Crystal Palace,1,,,0,0,0,0,0,0,0,1.177,1.722,1.246,1.37,1.4,1.37,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
480,Wayne Hennessey,G,318,32,2022-04-10,Burnley,Norwich,1,,,0,0,0,0,0,0,0,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.591,1.547,0.0,-0.202,0.0,0.0,0.13,0.0,0.125
220,Wesley Fofana,D,315,32,2022-04-10,Leicester,Crystal Palace,1,,,0,0,0,0,0,0,0,1.177,1.722,1.246,1.37,1.4,1.37,0.251,0.0,1.016,0.0,-0.32,1.768,0.032,0.0,0.0,36.0
216,Wilfred Ndidi,M,315,32,2022-04-10,Leicester,Crystal Palace,1,,,0,0,0,0,0,0,0,1.177,1.722,1.246,1.37,1.4,1.37,0.196,0.024,0.254,0.0,0.0,0.742,0.03,0.006,0.0,20.685
154,Wilfried Zaha,M,315,32,2022-04-10,Crystal Palace,Leicester,1,0.626,0.146,1,0,0,0,0,90,5,1.246,1.37,1.177,1.722,1.37,1.4,0.708,0.479,0.247,0.289,0.0,3.722,0.117,0.132,0.29,88.635
386,Will Hughes,M,315,32,2022-04-10,Crystal Palace,Leicester,1,,,0,0,0,0,0,0,0,1.246,1.37,1.177,1.722,1.37,1.4,0.042,0.131,0.247,0.018,0.0,0.244,0.007,0.036,0.018,8.774
114,Will Norris,G,318,32,2022-04-10,Burnley,Norwich,1,,,0,0,0,0,0,0,0,0.994,1.842,0.823,2.589,1.37,0.95,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
410,Winston Reid,D,313,32,2022-04-10,West Ham,Brentford,1,,,0,0,0,0,0,0,0,1.35,1.618,1.512,1.341,1.32,1.42,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
700,Wout Weghorst,F,318,32,2022-04-10,Burnley,Norwich,1,0.065,0.0,0,0,0,0,0,55,1,0.994,1.842,0.823,2.589,1.37,0.95,1.067,0.168,0.0,0.126,0.0,3.361,0.176,0.037,0.126,78.116
226,Xherdan Shaqiri,M,316,32,2022-04-10,Liverpool,Man City,1,,,0,0,0,0,0,0,0,2.612,0.754,2.457,0.535,1.31,1.62,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
524,Yoane Wissa,M,313,32,2022-04-10,Brentford,West Ham,1,0.0,0.125,0,0,0,1,0,90,3,1.512,1.341,1.35,1.618,1.42,1.32,0.424,0.105,0.267,0.176,0.0,1.783,0.082,0.034,0.176,34.704
210,Youri Tielemans,M,315,32,2022-04-10,Leicester,Crystal Palace,1,0.057,0.0,0,0,0,0,0,90,2,1.177,1.722,1.246,1.37,1.4,1.37,0.432,0.232,0.254,0.165,0.0,3.082,0.066,0.059,0.165,75.097
260,Zack Steffen,G,316,32,2022-04-10,Man City,Liverpool,1,,,0,0,0,0,0,0,0,2.457,0.535,2.612,0.754,1.62,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
72,Aaron Connolly,F,327,33,2022-04-16,Brighton,Spurs,1,,,0,0,0,0,0,0,0,1.285,1.829,2.301,1.151,0.91,1.92,1.09,0.112,0.0,0.0,0.0,0.0,0.35,0.048,0.0,0.015
559,Aaron Ramsdale,G,326,33,2022-04-16,Arsenal,Southampton,1,0.0,0.0,0,0,0,0,0,90,2,1.776,0.928,1.459,2.275,1.83,1.02,0.0,0.0,1.442,0.319,-0.222,3.539,0.0,0.0,0.32,77.04
288,Aaron Wan-Bissaka,D,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,0.258,0.157,1.986,0.003,-0.132,3.845,0.028,0.034,0.003,51.369
715,Abu Kamara,F,324,33,2022-04-16,Norwich,Man Utd,1,,,0,0,0,0,0,0,0,0.947,2.262,1.497,1.223,0.7,2.09,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
525,Adam Armstrong,F,326,33,2022-04-16,Southampton,Arsenal,1,,,0,0,0,0,0,0,0,1.459,2.275,1.776,0.928,1.02,1.83,0.351,0.078,0.0,0.007,0.0,0.731,0.114,0.034,0.007,19.627
329,Adam Idah,F,324,33,2022-04-16,Norwich,Man Utd,1,,,0,0,0,0,0,0,0,0.947,2.262,1.497,1.223,0.7,2.09,0.507,0.083,0.0,0.064,0.0,0.0,0.156,0.034,0.064,1.352
53,Adam Lallana,M,327,33,2022-04-16,Brighton,Spurs,1,0.0,0.0,0,0,0,0,0,12,1,1.285,1.829,2.301,1.151,0.91,1.92,0.129,0.058,0.147,0.0,0.0,0.233,0.033,0.025,0.0,8.854
390,Adam Masina,D,328,33,2022-04-16,Watford,Brentford,1,,,0,0,0,0,0,0,0,1.064,1.407,1.558,1.02,1.16,1.47,0.108,0.173,0.92,0.0,-0.348,0.0,0.015,0.048,0.0,0.083
61,Adam Webster,D,327,33,2022-04-16,Brighton,Spurs,1,,,0,0,0,0,0,0,0,1.285,1.829,2.301,1.151,0.91,1.92,0.659,0.007,0.586,0.165,-0.47,0.295,0.141,0.003,0.165,4.439
469,Adedapo Awokoya-Mebude,F,328,33,2022-04-16,Watford,Brentford,1,,,0,0,0,0,0,0,0,1.064,1.407,1.558,1.02,1.16,1.47,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
13,Ainsley Maitland-Niles,M,326,33,2022-04-16,Arsenal,Southampton,1,,,0,0,0,0,0,0,0,1.776,0.928,1.459,2.275,1.83,1.02,0.011,0.068,0.361,0.0,0.0,0.0,0.002,0.02,0.0,0.004
478,Albert Sambi Lokonga,M,326,33,2022-04-16,Arsenal,Southampton,1,0.0,0.091,0,0,0,0,0,90,2,1.776,0.928,1.459,2.275,1.83,1.02,0.142,0.184,0.361,0.0,0.0,1.88,0.025,0.054,0.0,39.979
723,Alejandro Garnacho Ferreyra,M,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,,,,,,,,,,
334,Alex McCarthy,G,326,33,2022-04-16,Southampton,Arsenal,1,,,0,0,0,0,0,0,0,1.459,2.275,1.776,0.928,1.02,1.83,0.0,0.007,0.642,0.006,-0.446,0.0,0.0,0.003,0.006,0.025
279,Alex Nicolao Telles,D,324,33,2022-04-16,Man Utd,Norwich,1,0.0,0.099,0,1,0,0,2,73,4,1.497,1.223,0.947,2.262,2.09,0.7,0.203,0.373,1.986,0.245,-0.132,4.676,0.022,0.081,0.246,72.283
6,Alexandre Lacazette,F,326,33,2022-04-16,Arsenal,Southampton,1,,,0,0,0,0,0,0,0,1.776,0.928,1.459,2.275,1.83,1.02,0.907,0.462,0.0,0.043,0.0,3.412,0.2,0.136,0.043,86.464
74,Alexis Mac Allister,M,327,33,2022-04-16,Brighton,Spurs,1,0.031,0.0,0,0,0,1,0,90,3,1.285,1.829,2.301,1.151,0.91,1.92,0.573,0.103,0.147,0.084,0.0,2.906,0.147,0.044,0.084,85.431
714,Alfie Devine,M,327,33,2022-04-16,Spurs,Brighton,1,,,0,0,0,0,0,0,0,2.301,1.151,1.285,1.829,1.92,0.91,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
66,Alireza Jahanbakhsh,M,327,33,2022-04-16,Brighton,Spurs,1,,,0,0,0,0,0,0,0,1.285,1.829,2.301,1.151,0.91,1.92,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
556,Álvaro Fernández,G,328,33,2022-04-16,Brentford,Watford,1,,,0,0,0,0,0,0,0,1.558,1.02,1.064,1.407,1.47,1.16,0.0,0.0,1.254,0.006,-0.261,0.0,0.0,0.0,0.006,0.326
636,Amad Diallo,M,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
535,Andi Zeqiri,F,327,33,2022-04-16,Brighton,Spurs,1,,,0,0,0,0,0,0,0,1.285,1.829,2.301,1.151,0.91,1.92,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
383,Andre Gray,F,328,33,2022-04-16,Watford,Brentford,1,,,0,0,0,0,0,0,0,1.064,1.407,1.558,1.02,1.16,1.47,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
511,Andreas Pereira,M,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
331,Andrew Omobamidele,D,324,33,2022-04-16,Norwich,Man Utd,1,,,0,0,0,0,0,0,0,0.947,2.262,1.497,1.223,0.7,2.09,0.107,0.0,0.495,0.006,-0.514,0.0,0.022,0.0,0.006,0.012
448,Angus Gunn,G,324,33,2022-04-16,Norwich,Man Utd,1,,,0,0,0,0,0,0,0,0.947,2.262,1.497,1.223,0.7,2.09,0.0,0.0,0.495,0.087,-0.514,0.207,0.0,0.0,0.087,6.58
512,Anthony Elanga,M,324,33,2022-04-16,Man Utd,Norwich,1,0.094,0.675,0,2,2,0,0,90,10,1.497,1.223,0.947,2.262,2.09,0.7,0.998,0.189,0.497,0.0,0.0,2.947,0.13,0.041,0.0,48.239
278,Anthony Martial,F,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,0.559,0.0,0.0,0.002,0.0,0.0,0.091,0.0,0.002,0.034
518,Armando Broja,F,326,33,2022-04-16,Southampton,Arsenal,1,0.035,0.739,0,0,0,0,0,73,1,1.459,2.275,1.776,0.928,1.02,1.83,0.609,0.125,0.0,0.077,0.0,2.249,0.198,0.054,0.077,45.552
572,Arthur Okonkwo,G,326,33,2022-04-16,Arsenal,Southampton,1,,,0,0,0,0,0,0,0,1.776,0.928,1.459,2.275,1.83,1.02,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
395,Ashley Fletcher,F,328,33,2022-04-16,Watford,Brentford,1,,,0,0,0,0,0,0,0,1.064,1.407,1.558,1.02,1.16,1.47,1.472,0.0,0.0,0.0,0.0,0.0,0.307,0.0,0.0,0.001
283,Axel Tuanzebe,D,324,33,2022-04-16,Man Utd,Norwich,1,,,0,0,0,0,0,0,0,1.497,1.223,0.947,2.262,2.09,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
394,Ayotomiwa Dele-Bashiru,M,328,33,2022-04-16,Watford,Brentford,1,,,0,0,0,0,0,0,0,1.064,1.407,1.558,1.02,1.16,1.47,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
515,Bali Mumba,D,324,33,2022-04-16,Norwich,Man Utd,1,,,0,0,0,0,0,0,0,0.947,2.262,1.497,1.223,0.7,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Ben Davies,D,327,33,2022-04-16,Spurs,Brighton,1,0.0,0.0,0,0,0,0,0,90,2,2.301,1.151,1.285,1.829,1.92,0.91,0.463,0.022,1.61,0.0,-0.191,2.733,0.084,0.008,0.0,43.559
