gw,date,name,position,minutes,bonus,points,npxG,xA,team,opponent
1.0,2021-08-14,Francisco Femenía Far,D,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Jed Steer,G,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Emiliano Martínez,G,90,0.0,2.0,0.0,0.0,Aston Villa,Watford
1.0,2021-08-14,Morgan Sanson,M,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Christian Kabasele,D,90,0.0,1.0,0.417,0.0,Watford,Aston Villa
1.0,2021-08-14,Ashley Fletcher,F,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Adam Masina,D,90,0.0,1.0,0.0,0.0,Watford,Aston Villa
1.0,2021-08-14,Keinan Davis,F,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Daniel Bachmann,G,90,0.0,1.0,0.0,0.0,Watford,Aston Villa
1.0,2021-08-14,Axel Tuanzebe,D,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Ben Foster,G,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Bertrand Traoré,M,18,0.0,4.0,0.077,0.0,Aston Villa,Watford
1.0,2021-08-14,Danny Rose,D,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Ashley Young,D,90,0.0,1.0,0.016,0.057,Aston Villa,Watford
1.0,2021-08-14,Tom Cleverley,M,78,0.0,5.0,0.0,0.045,Watford,Aston Villa
1.0,2021-08-14,Craig Cathcart,D,90,0.0,1.0,0.0,0.0,Watford,Aston Villa
1.0,2021-08-14,Troy Deeney,F,11,0.0,1.0,0.0,0.0,Watford,Aston Villa
1.0,2021-08-14,Dan Gosling,M,21,0.0,1.0,0.0,0.0,Watford,Aston Villa
1.0,2021-08-14,Kortney Hause,D,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Douglas Luiz Soares de Paulo,M,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Anwar El Ghazi,M,59,0.0,1.0,0.0,0.0,Aston Villa,Watford
1.0,2021-08-14,Leon Bailey,M,30,0.0,4.0,0.128,0.034,Aston Villa,Watford
1.0,2021-08-14,Juraj Kucka,M,68,0.0,2.0,0.103,0.0,Watford,Aston Villa
1.0,2021-08-14,Tyrone Mings,D,90,0.0,0.0,0.0,0.0,Aston Villa,Watford
1.0,2021-08-14,Matt Targett,D,45,0.0,0.0,0.0,0.016,Aston Villa,Watford
1.0,2021-08-14,João Pedro Junqueira de Jesus,F,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Ezri Konsa Ngoyo,D,90,0.0,1.0,0.0,0.0,Aston Villa,Watford
1.0,2021-08-14,Emiliano Buendía Stati,M,71,0.0,2.0,0.029,0.0,Aston Villa,Watford
1.0,2021-08-14,Matthew Cash,D,90,0.0,1.0,0.011,0.077,Aston Villa,Watford
1.0,2021-08-14,John McGinn,M,90,0.0,7.0,0.085,0.0,Aston Villa,Watford
1.0,2021-08-14,Juan Camilo Hernández Suárez,F,24,1.0,6.0,0.079,0.0,Watford,Aston Villa
1.0,2021-08-14,Ismaila Sarr,M,90,2.0,9.0,0.172,0.366,Watford,Aston Villa
1.0,2021-08-14,Danny Ings,F,90,1.0,7.0,0.0,0.0,Aston Villa,Watford
1.0,2021-08-14,Joshua King,F,0,0.0,0.0,,,Watford,Aston Villa
1.0,2021-08-14,Jacob Ramsey,M,45,0.0,1.0,0.031,0.081,Aston Villa,Watford
1.0,2021-08-14,Ollie Watkins,F,0,0.0,0.0,,,Aston Villa,Watford
1.0,2021-08-14,Emmanuel Dennis,F,65,3.0,12.0,0.593,0.214,Watford,Aston Villa
1.0,2021-08-14,Nathan Tella,M,10,0.0,1.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,William Smallbone,M,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Moussa Djenepo,M,90,0.0,2.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Ben Godfrey,D,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Yan Valery,D,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Mohammed Salisu,D,90,0.0,1.0,0.075,0.0,Southampton,Everton
1.0,2021-08-14,Ibrahima Diallo,M,10,0.0,1.0,0.059,0.0,Southampton,Everton
1.0,2021-08-14,Yerry Mina,D,7,0.0,1.0,0.0,0.0,Everton,Southampton
1.0,2021-08-14,Romain Perraud,D,82,0.0,1.0,0.0,0.075,Southampton,Everton
1.0,2021-08-14,Jean-Philippe Gbamin,M,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,André Filipe Tavares Gomes,M,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Lucas Digne,D,90,0.0,2.0,0.105,0.174,Everton,Southampton
1.0,2021-08-14,Jack Stephens,D,90,0.0,1.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Allan Marques Loureiro,M,90,0.0,2.0,0.035,0.0,Everton,Southampton
1.0,2021-08-14,Jonjoe Kenny,D,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Mason Holgate,D,90,0.0,2.0,0.0,0.0,Everton,Southampton
1.0,2021-08-14,Fabian Delph,M,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Fraser Forster,G,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Nathan Redmond,M,7,0.0,1.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Jordan Pickford,G,90,0.0,2.0,0.0,0.0,Everton,Southampton
1.0,2021-08-14,Asmir Begović,G,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Alex McCarthy,G,90,0.0,2.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Theo Walcott,M,79,0.0,2.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Tino Livramento,D,90,0.0,1.0,0.0,0.0,Southampton,Everton
1.0,2021-08-14,Jarrad Branthwaite,D,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Tom Davies,M,0,0.0,0.0,,,Everton,Southampton
1.0,2021-08-14,Kyle Walker-Peters,D,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Oriol Romeu Vidal,M,79,0.0,2.0,0.026,0.0,Southampton,Everton
1.0,2021-08-14,Shane Long,F,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Seamus Coleman,D,90,0.0,2.0,0.0,0.082,Everton,Southampton
1.0,2021-08-14,Stuart Armstrong,M,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Adam Armstrong,F,90,0.0,6.0,0.421,0.0,Southampton,Everton
1.0,2021-08-14,Abdoulaye Doucouré,M,90,2.0,8.0,0.063,0.0,Everton,Southampton
1.0,2021-08-14,Michael Keane,D,90,0.0,2.0,0.08,0.15,Everton,Southampton
1.0,2021-08-14,Alex Iwobi,M,20,0.0,4.0,0.552,0.039,Everton,Southampton
1.0,2021-08-14,Anthony Gordon,M,1,0.0,1.0,0.0,0.0,Everton,Southampton
1.0,2021-08-14,Jan Bednarek,D,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Dominic Calvert-Lewin,F,90,1.0,7.0,1.0,0.0,Everton,Southampton
1.0,2021-08-14,Andros Townsend,M,69,0.0,5.0,0.0,0.671,Everton,Southampton
1.0,2021-08-14,Mohamed Elyounoussi,M,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,Richarlison de Andrade,F,88,3.0,11.0,0.554,1.022,Everton,Southampton
1.0,2021-08-14,Demarai Gray,M,82,0.0,2.0,0.0,0.111,Everton,Southampton
1.0,2021-08-14,Armando Broja,F,0,0.0,0.0,,,Southampton,Everton
1.0,2021-08-14,James Ward-Prowse,M,90,0.0,2.0,0.0,0.073,Southampton,Everton
1.0,2021-08-14,Che Adams,F,90,0.0,5.0,0.0,0.361,Southampton,Everton
1.0,2021-08-15,Dane Scarlett,F,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Cole Palmer,M,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Japhet Tanganga,D,82,0.0,6.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Zack Steffen,G,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Bryan Gil Salvatierra,M,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Oliver Skipp,M,90,0.0,3.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Ryan Sessegnon,D,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Joe Rodon,D,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Ederson Santana de Moraes,G,90,0.0,2.0,0.0,0.0,Man City,Spurs
1.0,2021-08-15,Giovani Lo Celso,M,13,0.0,1.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Benjamin Mendy,D,78,1.0,3.0,0.0,0.289,Man City,Spurs
1.0,2021-08-15,Oleksandr Zinchenko,D,11,0.0,1.0,0.0,0.0,Man City,Spurs
1.0,2021-08-15,Harry Winks,M,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Ben Davies,D,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Eric Dier,D,90,1.0,7.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Kyle Walker,D,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Hugo Lloris,G,90,3.0,10.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Cristian Romero,D,1,0.0,1.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Matt Doherty,D,7,0.0,1.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Tanguy Ndombele,M,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,João Pedro Cavaco Cancelo,D,90,0.0,2.0,0.155,0.748,Man City,Spurs
1.0,2021-08-15,Bamidele Alli,M,90,0.0,3.0,0.0,0.0,Spurs,Man City
1.0,2021-08-15,Fernando Luiz Rosa,M,90,0.0,2.0,0.285,0.062,Man City,Spurs
1.0,2021-08-15,John Stones,D,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Nathan Aké,D,90,0.0,2.0,0.046,0.0,Man City,Spurs
1.0,2021-08-15,Rúben Santos Gato Alves Dias,D,90,0.0,2.0,0.0,0.0,Man City,Spurs
1.0,2021-08-15,Steven Bergwijn,M,76,0.0,6.0,0.568,0.152,Spurs,Man City
1.0,2021-08-15,Sergio Reguilón,D,90,1.0,7.0,0.0,0.037,Spurs,Man City
1.0,2021-08-15,Ferran Torres,M,90,0.0,2.0,0.669,0.0,Man City,Spurs
1.0,2021-08-15,Davinson Sánchez,D,90,0.0,5.0,0.054,0.0,Spurs,Man City
1.0,2021-08-15,Gabriel Fernando de Jesus,F,20,0.0,1.0,0.0,0.103,Man City,Spurs
1.0,2021-08-15,Lucas Rodrigues Moura da Silva,M,90,0.0,2.0,0.154,0.107,Spurs,Man City
1.0,2021-08-15,Moussa Sissoko,M,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Jack Grealish,M,90,0.0,1.0,0.222,0.136,Man City,Spurs
1.0,2021-08-15,Pierre-Emile Højbjerg,M,89,0.0,3.0,0.013,0.051,Spurs,Man City
1.0,2021-08-15,Aymeric Laporte,D,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Rodrigo Hernandez,M,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Rodrigo Hernandez,M,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Ilkay Gündogan,M,90,0.0,2.0,0.173,0.0,Man City,Spurs
1.0,2021-08-15,Phil Foden,M,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Bernardo Mota Veiga de Carvalho e Silva,M,0,0.0,0.0,,,Man City,Spurs
1.0,2021-08-15,Kevin De Bruyne,M,11,0.0,1.0,0.024,0.008,Man City,Spurs
1.0,2021-08-15,Riyad Mahrez,M,78,0.0,2.0,0.5,0.014,Man City,Spurs
1.0,2021-08-15,Raheem Sterling,M,69,0.0,2.0,0.032,0.0,Man City,Spurs
1.0,2021-08-15,Heung-Min Son,M,90,2.0,10.0,0.274,0.054,Spurs,Man City
1.0,2021-08-15,Harry Kane,F,0,0.0,0.0,,,Spurs,Man City
1.0,2021-08-15,Vladimir Coufal,D,90,0.0,1.0,0.0,0.402,West Ham,Newcastle
1.0,2021-08-15,Jamal Lewis,D,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Miguel Almirón,M,90,0.0,2.0,0.071,0.021,Newcastle,West Ham
1.0,2021-08-15,Ryan Fredericks,D,2,0.0,1.0,0.0,0.0,West Ham,Newcastle
1.0,2021-08-15,Martin Dubravka,G,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Issa Diop,D,0,0.0,0.0,,,West Ham,Newcastle
1.0,2021-08-15,Alphonse Areola,G,0,0.0,0.0,,,West Ham,Newcastle
1.0,2021-08-15,Emil Krafth,D,84,0.0,0.0,0.055,0.0,Newcastle,West Ham
1.0,2021-08-15,Ciaran Clark,D,90,0.0,0.0,0.233,0.012,Newcastle,West Ham
1.0,2021-08-15,Paul Dummett,D,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Freddie Woodman,G,90,0.0,6.0,0.0,0.0,Newcastle,West Ham
1.0,2021-08-15,Karl Darlow,G,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Dwight Gayle,F,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Federico Fernández,D,90,0.0,0.0,0.105,0.0,Newcastle,West Ham
1.0,2021-08-15,Lukasz Fabianski,G,90,0.0,1.0,0.0,0.0,West Ham,Newcastle
1.0,2021-08-15,Matt Ritchie,D,90,0.0,3.0,0.04,0.264,Newcastle,West Ham
1.0,2021-08-15,Sean Longstaff,M,6,0.0,1.0,0.0,0.0,Newcastle,West Ham
1.0,2021-08-15,Ben Johnson,D,1,0.0,1.0,0.0,0.0,West Ham,Newcastle
1.0,2021-08-15,Andriy Yarmolenko,M,1,0.0,1.0,0.0,0.0,West Ham,Newcastle
1.0,2021-08-15,Jacob Murphy,M,90,0.0,7.0,0.134,0.096,Newcastle,West Ham
1.0,2021-08-15,Isaac Hayden,M,90,0.0,2.0,0.021,0.0,Newcastle,West Ham
1.0,2021-08-15,Declan Rice,M,90,0.0,2.0,0.0,0.088,West Ham,Newcastle
1.0,2021-08-15,Arthur Masuaku,D,0,0.0,0.0,,,West Ham,Newcastle
1.0,2021-08-15,Jeff Hendrick,M,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Javier Manquillo,D,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Jamaal Lascelles,D,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Aaron Cresswell,D,90,0.0,7.0,0.083,0.038,West Ham,Newcastle
1.0,2021-08-15,Mark Noble,M,0,0.0,0.0,,,West Ham,Newcastle
1.0,2021-08-15,Angelo Ogbonna,D,90,0.0,1.0,0.0,0.0,West Ham,Newcastle
1.0,2021-08-15,Fabian Schär,D,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Joseph Willock,M,0,0.0,0.0,,,Newcastle,West Ham
1.0,2021-08-15,Ryan Fraser,M,20,0.0,1.0,0.017,0.0,Newcastle,West Ham
1.0,2021-08-15,Craig Dawson,D,90,0.0,1.0,0.038,0.0,West Ham,Newcastle
1.0,2021-08-15,Jonjo Shelvey,M,69,0.0,1.0,0.0,0.128,Newcastle,West Ham
1.0,2021-08-15,Joelinton Cássio Apolinário de Lira,F,5,0.0,1.0,0.0,0.0,Newcastle,West Ham
1.0,2021-08-15,Tomas Soucek,M,90,1.0,8.0,0.797,0.0,West Ham,Newcastle
1.0,2021-08-15,Manuel Lanzini,M,0,0.0,0.0,,,West Ham,Newcastle
1.0,2021-08-15,Saïd Benrahma,M,87,2.0,12.0,0.577,0.389,West Ham,Newcastle
1.0,2021-08-15,Allan Saint-Maximin,F,90,1.0,6.0,0.0,0.858,Newcastle,West Ham
1.0,2021-08-15,Pablo Fornals,M,90,0.0,5.0,0.077,0.554,West Ham,Newcastle
1.0,2021-08-15,Callum Wilson,F,84,0.0,6.0,1.007,0.0,Newcastle,West Ham
1.0,2021-08-15,Jarrod Bowen,M,89,0.0,2.0,0.428,0.023,West Ham,Newcastle
1.0,2021-08-15,Michail Antonio,F,90,3.0,13.0,0.75,0.457,West Ham,Newcastle
2.0,2021-08-21,Pelenda Joshua Dasilva,M,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Dominic Thompson,D,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Charlie Goode,D,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Marcus Forss,F,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Mads Bech Sørensen,D,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Mads Bidstrup,M,3,0.0,1.0,0.0,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Frank Onyeka,M,69,0.0,3.0,0.066,0.034,Brentford,Crystal Palace
2.0,2021-08-21,Kristoffer Ajer,D,90,0.0,6.0,0.102,0.0,Brentford,Crystal Palace
2.0,2021-08-21,David Raya Martin,G,90,0.0,6.0,0.0,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Jesurun Rak-Sakyi,M,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Eberechi Eze,M,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Tyrick Mitchell,D,90,0.0,6.0,0.0,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Mathias Jensen,M,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Nathan Ferguson,D,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Joachim Andersen,D,90,0.0,5.0,0.062,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Jairo Riedewald,M,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Luka Milivojevic,M,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Álvaro Fernández,G,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Vicente Guaita,G,90,2.0,9.0,0.0,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Jack Butland,G,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,James McArthur,M,90,0.0,3.0,0.044,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Nathaniel Clyne,D,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Cheikhou Kouyaté,D,90,1.0,7.0,0.0,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Joel Ward,D,90,0.0,5.0,0.015,0.111,Crystal Palace,Brentford
2.0,2021-08-21,Shandon Baptiste,M,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Mads Roerslev Rasmussen,D,0,0.0,0.0,,,Brentford,Crystal Palace
2.0,2021-08-21,Ethan Pinnock,D,90,0.0,6.0,0.01,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Saman Ghoddos,M,20,0.0,1.0,0.0,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Pontus Jansson,D,90,3.0,9.0,0.0,0.018,Brentford,Crystal Palace
2.0,2021-08-21,Jordan Ayew,F,22,0.0,1.0,0.052,0.0,Crystal Palace,Brentford
2.0,2021-08-21,James Tomkins,D,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Michael Olise,M,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Vitaly Janelt,M,86,0.0,3.0,0.052,0.045,Brentford,Crystal Palace
2.0,2021-08-21,Rico Henry,D,90,0.0,6.0,0.0,0.17,Brentford,Crystal Palace
2.0,2021-08-21,Marc Guéhi,D,90,0.0,6.0,0.0,0.0,Crystal Palace,Brentford
2.0,2021-08-21,Christian Nørgaard,M,90,0.0,2.0,0.0,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Sergi Canós,M,90,0.0,3.0,0.0,0.111,Brentford,Crystal Palace
2.0,2021-08-21,Bryan Mbeumo,M,76,0.0,3.0,0.159,0.236,Brentford,Crystal Palace
2.0,2021-08-21,Yoane Wissa,M,13,0.0,1.0,0.0,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Jean-Philippe Mateta,F,0,0.0,0.0,,,Crystal Palace,Brentford
2.0,2021-08-21,Jeffrey Schlupp,M,67,0.0,3.0,0.0,0.045,Crystal Palace,Brentford
2.0,2021-08-21,Christian Benteke,F,90,0.0,1.0,0.111,0.052,Crystal Palace,Brentford
2.0,2021-08-21,Conor Gallagher,M,90,0.0,3.0,0.323,0.062,Crystal Palace,Brentford
2.0,2021-08-21,Wilfried Zaha,M,90,0.0,3.0,0.0,0.322,Crystal Palace,Brentford
2.0,2021-08-21,Ivan Toney,F,90,0.0,2.0,0.326,0.0,Brentford,Crystal Palace
2.0,2021-08-21,Przemyslaw Placheta,M,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Jacob Sørensen,D,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Bali Mumba,D,45,0.0,0.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Christos Tzolis,M,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Dimitris Giannoulis,D,45,0.0,0.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Cole Palmer,M,21,0.0,1.0,0.0,0.0,Man City,Norwich
2.0,2021-08-21,Brandon Williams,D,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Christoph Zimmermann,D,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Billy Gilmour,M,90,0.0,2.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Zack Steffen,G,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Todd Cantwell,M,90,0.0,2.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Max Aarons,D,90,0.0,0.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Ederson Santana de Moraes,G,90,0.0,6.0,0.0,0.0,Man City,Norwich
2.0,2021-08-21,Pierre Lees-Melou,M,90,0.0,2.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Angus Gunn,G,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Benjamin Mendy,D,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Oleksandr Zinchenko,D,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Ben Gibson,D,90,0.0,0.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Kieran Dowell,M,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Tim Krul,G,90,0.0,-2.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Sam Byram,D,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Kyle Walker,D,90,0.0,6.0,0.019,0.0,Man City,Norwich
2.0,2021-08-21,Lukas Rupp,M,45,0.0,1.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Andrew Omobamidele,D,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Adam Idah,F,0,0.0,0.0,,,Norwich,Man City
2.0,2021-08-21,Kenny McLean,M,45,0.0,1.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Grant Hanley,D,90,0.0,0.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Milot Rashica,M,90,0.0,2.0,0.025,0.0,Norwich,Man City
2.0,2021-08-21,João Pedro Cavaco Cancelo,D,90,0.0,6.0,0.029,0.0,Man City,Norwich
2.0,2021-08-21,Fernando Luiz Rosa,M,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,John Stones,D,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Nathan Aké,D,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Rúben Santos Gato Alves Dias,D,90,2.0,11.0,0.0,0.554,Man City,Norwich
2.0,2021-08-21,Joshua Sargent,F,13,0.0,1.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Ferran Torres,M,60,0.0,3.0,0.169,0.0,Man City,Norwich
2.0,2021-08-21,Gabriel Fernando de Jesus,F,90,3.0,11.0,0.079,1.319,Man City,Norwich
2.0,2021-08-21,Jack Grealish,M,74,0.0,8.0,0.599,0.039,Man City,Norwich
2.0,2021-08-21,Aymeric Laporte,D,90,2.0,14.0,0.163,0.0,Man City,Norwich
2.0,2021-08-21,Rodrigo Hernandez,M,90,0.0,3.0,0.038,0.1,Man City,Norwich
2.0,2021-08-21,Rodrigo Hernandez,M,90,0.0,3.0,0.038,0.1,Man City,Norwich
2.0,2021-08-21,Ilkay Gündogan,M,68,0.0,2.0,0.0,0.097,Man City,Norwich
2.0,2021-08-21,Phil Foden,M,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Bernardo Mota Veiga de Carvalho e Silva,M,90,0.0,3.0,0.039,0.0,Man City,Norwich
2.0,2021-08-21,Teemu Pukki,F,76,0.0,2.0,0.0,0.0,Norwich,Man City
2.0,2021-08-21,Kevin De Bruyne,M,0,0.0,0.0,,,Man City,Norwich
2.0,2021-08-21,Riyad Mahrez,M,15,0.0,6.0,0.571,0.034,Man City,Norwich
2.0,2021-08-21,Raheem Sterling,M,29,0.0,6.0,0.736,0.0,Man City,Norwich
2.0,2021-08-21,Ozan Tufan,M,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,Taylor Richards,M,0,0.0,0.0,,,Brighton,Watford
2.0,2021-08-21,Jakub Moder,M,10,0.0,1.0,0.0,0.0,Brighton,Watford
2.0,2021-08-21,Robert Sánchez,G,90,0.0,6.0,0.0,0.0,Brighton,Watford
2.0,2021-08-21,Joël Veltman,D,0,0.0,0.0,,,Brighton,Watford
2.0,2021-08-21,Jeremy Ngakia,D,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,Tariq Lamptey,D,0,0.0,0.0,,,Brighton,Watford
2.0,2021-08-21,Steven Alzate,M,0,0.0,0.0,,,Brighton,Watford
2.0,2021-08-21,Aaron Connolly,F,45,0.0,1.0,0.563,0.0,Brighton,Watford
2.0,2021-08-21,Imrân Louza,M,45,0.0,1.0,0.0,0.024,Watford,Brighton
2.0,2021-08-21,Jason Steele,G,0,0.0,0.0,,,Brighton,Watford
2.0,2021-08-21,Francisco Sierralta,D,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,William Troost-Ekong,D,90,0.0,1.0,0.0,0.0,Watford,Brighton
2.0,2021-08-21,Ken Sema,M,77,0.0,2.0,0.041,0.053,Watford,Brighton
2.0,2021-08-21,Oghenekaro Peter Etebo,M,90,0.0,2.0,0.01,0.0,Watford,Brighton
2.0,2021-08-21,Will Hughes,M,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,Solomon March,M,90,0.0,2.0,0.048,0.024,Brighton,Watford
2.0,2021-08-21,Yves Bissouma,M,90,2.0,8.0,0.035,0.328,Brighton,Watford
2.0,2021-08-21,Francisco Femenía Far,D,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,Christian Kabasele,D,90,0.0,1.0,0.0,0.0,Watford,Brighton
2.0,2021-08-21,Ashley Fletcher,F,0,0.0,0.0,,,Watford,Brighton
2.0,2021-08-21,Adam Masina,D,90,0.0,1.0,0.0,0.02,Watford,Brighton
2.0,2021-08-21,Daniel Bachmann,G,90,0.0,1.0,0.0,0.0,Watford,Brighton
2.0,2021-08-21,Ben Foster,G,0,0.0,0.0,,,Watford,Brighton
