player_id,fixture_id,goal_xP,assist_xP,bonus_xP,cs_xP,concede_xP,xP
73,363,0.027,0.101,0.0,0.289,0.0,0.242
73,373,0.026,0.096,0.0,0.35,0.0,0.247
74,2,,,,,,
74,12,1.522,0.0,1.27,0.432,0.0,1.045
74,22,1.532,0.052,1.367,0.333,0.0,3.17
74,32,1.242,0.042,1.341,0.33,0.0,3.468
74,42,1.371,0.103,1.228,0.313,0.0,3.009
74,54,1.234,0.093,1.073,0.32,0.0,1.888
74,61,1.3,0.098,0.907,0.298,0.0,1.381
74,78,1.151,0.084,0.75,0.379,0.0,1.309
74,83,0.5,0.037,0.613,0.125,0.0,0.655
74,94,0.416,0.031,0.496,0.086,0.0,0.606
74,103,0.732,0.052,0.4,0.403,0.0,1.076
74,111,0.452,0.032,0.321,0.267,0.0,1.229
74,123,0.511,0.033,0.257,0.364,0.0,0.95
74,136,0.301,0.02,0.206,0.221,0.0,0.55
74,146,0.364,0.024,0.165,0.326,0.0,0.576
74,153,0.357,0.16,0.163,0.221,0.0,2.9
74,163,0.376,0.024,0.132,0.468,0.0,0.3
74,174,0.425,0.202,0.491,0.242,0.0,3.36
74,182,0.369,0.022,0.106,0.387,0.0,0.577
74,193,0.241,0.015,0.084,0.164,0.0,1.502
74,205,0.471,0.187,0.068,0.313,0.0,2.432
74,212,1.078,0.262,0.635,0.364,0.0,4.34
74,227,0.848,0.445,0.744,0.235,0.0,4.272
74,232,0.508,0.299,0.696,0.221,0.0,3.724
74,250,0.736,0.349,0.607,0.357,0.0,4.049
74,253,0.573,0.254,0.396,0.432,0.0,3.654
74,263,0.629,0.252,0.318,0.361,0.0,3.559
74,276,0.548,0.185,0.254,0.31,0.0,3.297
74,283,0.28,0.094,0.204,0.119,0.0,2.697
74,295,0.205,0.031,0.067,0.11,0.0,2.412
74,301,1.262,0.18,0.131,0.507,0.0,4.079
74,311,0.483,0.049,0.105,0.196,0.0,2.833
74,327,0.538,0.085,0.084,0.147,0.0,2.854
74,333,0.839,0.115,0.054,0.336,0.0,3.344
74,350,0.477,0.065,0.043,0.353,0.0,2.939
74,353,0.622,0.085,0.043,0.292,0.0,3.043
74,363,0.679,0.093,0.043,0.289,0.0,3.104
74,373,0.646,0.088,0.043,0.35,0.0,3.127
75,2,,,,,,
75,12,1.293,1.733,0.0,0.432,0.0,1.637
75,22,0.899,1.21,0.0,0.333,0.0,1.332
75,32,0.731,0.953,0.0,0.33,0.0,2.007
75,42,0.789,1.028,0.0,0.313,0.0,2.479
75,54,0.57,0.741,0.0,0.32,0.0,1.815
75,61,0.478,0.623,0.0,0.298,0.0,1.7
75,78,0.532,0.584,0.0,0.379,0.0,2.447
75,83,0.301,0.254,0.0,0.125,0.0,2.413
75,94,0.3,0.251,0.0,0.086,0.0,2.638
75,103,0.533,0.443,0.0,0.403,0.0,3.379
75,111,0.393,0.327,0.0,0.267,0.0,2.39
75,123,0.394,0.325,0.0,0.364,0.0,3.084
75,136,0.425,0.192,0.0,0.221,0.0,2.837
75,146,0.86,0.24,0.0,0.326,0.0,3.426
75,153,0.617,0.335,0.0,0.221,0.0,2.539
75,163,0.807,0.517,0.0,0.468,0.0,3.413
75,174,0.657,0.234,0.0,0.242,0.0,3.134
75,182,0.754,0.55,0.0,0.387,0.0,3.691
75,193,0.348,0.273,0.0,0.164,0.0,2.784
75,205,0.609,0.396,0.0,0.313,0.0,3.319
75,212,0.569,0.37,0.0,0.364,0.0,2.973
75,227,0.927,0.223,0.0,0.235,0.0,3.384
75,232,0.625,0.171,0.0,0.221,0.0,3.016
75,250,0.72,0.17,0.0,0.357,0.0,3.247
75,253,1.135,0.463,0.0,0.432,0.0,4.029
75,263,0.964,0.391,0.0,0.361,0.0,3.715
75,276,0.756,0.303,0.0,0.31,0.0,3.37
75,283,0.387,0.21,0.0,0.119,0.0,2.716
75,295,0.118,0.064,0.0,0.11,0.0,0.458
75,301,0.698,0.379,0.0,0.507,0.0,2.15
75,311,0.188,0.102,0.0,0.196,0.0,1.243
75,327,0.262,0.142,0.0,0.147,0.0,0.765
75,333,0.545,0.296,0.0,0.336,0.0,0.635
75,350,0.35,0.19,0.0,0.353,0.0,0.289
75,353,0.456,0.248,0.0,0.292,0.0,0.3
75,363,0.497,0.27,0.0,0.289,0.0,0.306
75,373,0.473,0.257,0.0,0.35,0.0,0.308
76,1,,,,,,
76,13,0.0,0.0,0.0,1.058,-0.309,2.749
76,21,0.0,0.009,0.586,0.816,-0.381,3.03
76,32,0.0,0.244,0.828,1.205,-0.273,4.004
76,50,0.0,0.157,0.68,1.016,-0.32,3.532
76,52,0.0,0.105,0.552,0.457,-0.535,2.579
76,69,0.296,0.084,0.446,0.738,-0.408,3.156
76,73,0.217,0.059,0.358,0.702,-0.422,2.915
76,82,0.819,0.075,0.287,0.948,-0.34,3.789
76,92,1.119,0.057,0.231,1.079,-0.304,4.182
76,102,1.247,0.063,0.185,1.779,-0.162,5.112
76,116,0.782,0.035,0.148,1.047,-0.312,3.7
76,122,0.715,0.032,0.118,1.09,-0.301,3.654
76,140,0.473,0.022,0.094,0.824,-0.378,3.035
76,143,0.467,0.038,0.076,0.884,-0.359,3.105
76,152,0.537,0.044,0.06,1.193,-0.276,3.558
76,162,0.511,0.013,0.081,0.824,-0.378,3.051
76,176,0.633,0.018,0.127,0.996,-0.326,3.448
76,182,0.59,0.02,0.247,0.929,-0.345,3.441
76,192,0.486,0.014,0.199,0.274,-0.665,2.308
76,202,0.791,0.022,0.159,1.112,-0.295,3.788
76,214,0.311,0.009,0.102,0.248,-0.69,1.98
76,222,0.267,0.009,0.065,1.358,-0.239,3.46
76,238,0.094,0.003,0.052,0.263,-0.675,1.737
76,241,0.249,0.008,0.042,1.123,-0.292,3.13
76,251,0.145,0.002,0.233,0.635,-0.448,2.566
76,262,0.249,0.004,0.187,1.372,-0.236,3.576
76,277,0.215,0.004,0.149,1.428,-0.225,3.571
76,282,0.127,0.003,0.119,1.4,-0.23,3.419
76,293,0.091,0.003,0.295,0.784,-0.392,2.78
76,303,0.372,0.009,0.236,0.547,-0.488,2.675
76,313,0.553,0.013,0.189,1.069,-0.306,3.517
76,328,0.559,0.013,0.151,1.254,-0.261,3.715
76,332,1.042,0.025,0.513,0.629,-0.451,3.757
76,344,1.185,0.021,0.413,0.832,-0.375,4.075
76,352,1.573,0.027,0.413,1.254,-0.261,5.006
76,362,1.296,0.023,0.413,1.205,-0.273,4.663
76,372,1.666,0.029,0.413,1.229,-0.267,5.07
77,1,,,,,,
77,13,5.57,0.0,0.0,0.264,0.0,7.835
77,21,4.353,0.0,0.0,0.204,0.0,6.557
77,32,4.098,0.0,0.0,0.301,0.0,6.399
77,50,2.642,0.0,0.0,0.254,0.0,4.896
77,52,1.786,0.004,0.0,0.114,0.0,3.904
77,69,1.439,0.15,0.0,0.185,0.0,3.773
77,73,1.009,0.105,0.0,0.176,0.0,3.29
77,82,1.465,0.18,0.0,0.237,0.0,3.882
77,92,1.197,0.386,0.2,0.27,0.0,4.053
77,102,1.386,0.472,0.16,0.445,0.0,4.462
77,116,1.773,0.264,0.128,0.262,0.0,4.427
77,122,1.625,0.252,0.102,0.273,0.0,4.251
77,140,1.077,0.167,0.082,0.206,0.0,3.532
77,143,0.998,0.2,0.066,0.221,0.0,3.485
77,152,1.143,0.254,0.052,0.298,0.0,3.747
77,162,0.55,0.48,0.014,0.206,0.0,3.25
77,176,0.686,0.482,0.021,0.249,0.0,3.438
77,182,0.605,0.13,0.042,0.232,0.0,3.008
77,192,0.435,0.291,0.034,0.069,0.0,2.828
77,202,0.883,0.591,0.027,0.278,0.0,3.779
77,214,0.335,0.237,0.017,0.062,0.0,2.651
77,222,0.638,0.551,0.011,0.34,0.0,3.539
77,238,0.223,0.223,0.009,0.066,0.0,2.521
77,241,0.589,0.631,0.007,0.281,0.0,3.508
77,251,0.217,0.225,0.006,0.159,0.0,2.607
77,262,1.009,0.389,0.005,0.343,0.0,3.747
77,277,0.915,0.403,0.004,0.357,0.0,3.679
77,282,0.545,0.27,0.003,0.35,0.0,3.168
77,293,0.402,0.218,0.002,0.196,0.0,2.818
77,303,0.161,0.088,0.002,0.137,0.0,2.388
77,313,0.338,0.129,0.001,0.267,0.0,2.735
77,328,0.27,0.104,0.001,0.313,0.0,2.689
77,332,0.595,0.071,0.587,0.157,0.0,3.411
77,344,0.648,0.078,0.475,0.208,0.0,3.409
77,352,0.861,0.103,0.475,0.313,0.0,3.752
77,362,0.709,0.085,0.475,0.301,0.0,3.57
77,372,0.911,0.109,0.475,0.307,0.0,3.803
78,1,,,,,,
78,13,0.0,0.281,0.0,0.0,0.0,2.281
78,21,0.198,0.215,0.0,0.0,0.0,2.413
78,32,0.534,0.223,0.2,0.0,0.0,2.956
78,50,0.352,0.416,0.16,0.0,0.0,2.928
78,52,0.254,0.581,0.701,0.0,0.0,3.536
78,69,0.292,0.924,0.57,0.0,0.0,3.785
78,73,0.239,0.727,0.46,0.0,0.0,3.426
78,82,0.38,0.909,0.371,0.0,0.0,3.66
78,92,0.344,0.768,0.297,0.0,0.0,3.409
78,102,0.805,0.854,0.239,0.0,0.0,3.898
78,116,0.54,0.479,0.191,0.0,0.0,3.21
78,122,0.77,0.445,0.153,0.0,0.0,3.368
78,140,0.508,0.296,0.695,0.0,0.0,3.499
78,143,0.585,0.279,0.566,0.0,0.0,3.43
78,152,0.837,0.399,0.457,0.0,0.0,3.693
78,162,0.775,0.255,0.121,0.0,0.0,3.151
78,176,0.544,0.317,0.189,0.0,0.0,3.049
78,182,0.46,0.219,0.368,0.0,0.0,2.133
78,192,0.367,0.216,0.295,0.0,0.0,2.878
78,202,0.6,0.352,0.237,0.0,0.0,3.188
78,214,0.357,0.155,0.151,0.0,0.0,2.663
78,222,0.676,0.481,0.49,0.0,0.0,3.648
78,238,0.331,0.175,0.584,0.0,0.0,3.089
78,241,1.086,0.573,0.472,0.0,0.0,4.131
78,251,0.486,0.256,0.379,0.0,0.0,2.185
78,262,1.048,0.554,0.305,0.0,0.0,1.953
78,277,0.972,0.712,0.244,0.0,0.0,1.964
78,282,0.881,0.454,0.759,0.0,0.0,3.275
78,293,1.009,0.383,1.078,0.0,0.0,4.47
78,303,0.455,0.317,0.912,0.0,0.0,3.683
78,313,1.277,0.637,0.755,0.0,0.0,4.669
78,328,1.591,0.665,1.075,0.0,0.0,5.332
78,332,1.19,0.454,0.91,0.0,0.0,4.554
78,344,1.219,0.407,0.753,0.0,0.0,4.379
78,352,1.619,0.541,0.753,0.0,0.0,4.912
78,362,1.334,0.445,0.753,0.0,0.0,4.532
78,372,1.714,0.572,0.753,0.0,0.0,5.039
79,1,,,,,,
79,13,0.0,0.0,0.0,0.0,0.0,0.0
79,21,0.0,0.0,0.0,0.0,0.0,0.0
79,32,0.0,0.0,0.0,0.0,0.0,0.0
79,50,0.0,0.0,0.0,0.0,0.0,0.0
79,52,0.0,0.0,0.0,0.0,0.0,0.0
79,69,0.0,0.0,0.0,0.0,0.0,0.0
79,73,0.0,0.0,0.0,0.0,0.0,0.0
79,82,0.0,0.0,0.0,0.0,0.0,0.0
79,92,0.0,0.0,0.0,0.0,0.0,0.0
79,102,0.0,0.0,0.0,0.0,0.0,0.0
79,116,0.0,0.0,0.0,0.0,0.0,0.0
79,122,0.0,0.0,0.0,0.0,0.0,0.0
79,140,0.0,0.0,0.0,0.0,0.0,0.0
79,143,0.0,0.0,0.0,0.0,0.0,0.0
79,152,0.0,0.0,0.0,0.0,0.0,0.0
79,162,0.0,0.0,0.0,0.0,0.0,0.0
79,176,0.0,0.0,0.0,0.0,0.0,0.0
79,182,0.0,0.0,0.0,0.0,0.0,0.0
79,192,0.0,0.0,0.0,0.0,0.0,0.0
79,202,0.0,0.0,0.0,0.0,0.0,0.0
79,214,0.0,0.0,0.0,0.0,0.0,0.0
79,222,0.0,0.0,0.0,0.0,0.0,0.0
79,238,0.0,0.0,0.0,0.0,0.0,0.0
79,241,0.0,0.0,0.0,0.0,0.0,0.0
79,251,0.0,0.0,0.0,0.0,0.0,0.0
79,262,0.0,0.0,0.0,0.0,0.0,0.0
79,277,0.0,0.0,0.0,0.0,0.0,0.0
79,282,0.0,0.0,0.0,0.0,0.0,0.0
79,293,0.0,0.0,0.0,0.0,0.0,0.0
79,303,0.128,0.0,0.0,0.137,0.0,0.226
79,313,0.237,0.0,0.0,0.267,0.0,0.25
79,328,0.239,0.0,0.0,0.313,0.0,0.0
79,332,0.189,0.0,0.0,0.157,0.0,0.0
79,344,0.206,0.0,0.0,0.208,0.0,0.0
79,352,0.273,0.0,0.0,0.313,0.0,0.0
79,362,0.225,0.0,0.0,0.301,0.0,0.0
79,372,0.289,0.0,0.0,0.307,0.0,0.0
80,1,,,,,,
80,13,0.0,0.0,0.92,1.058,-0.309,3.668
80,21,0.0,0.0,0.762,0.816,-0.381,3.197
80,32,0.0,0.0,0.623,1.205,-0.273,3.555
80,50,0.0,0.0,0.504,1.016,-0.32,3.2
80,52,0.0,0.0,0.407,0.457,-0.535,2.328
80,69,0.0,0.0,0.326,0.738,-0.408,2.657
80,73,0.0,0.0,0.261,0.702,-0.422,2.542
80,82,0.0,0.0,0.21,0.948,-0.34,2.818
80,92,0.0,0.0,0.168,1.079,-0.304,2.944
80,102,0.0,0.0,0.134,1.779,-0.162,3.751
80,116,0.0,0.0,0.107,1.047,-0.312,1.99
80,122,0.0,0.0,0.086,1.09,-0.301,1.438
80,140,0.0,0.0,0.069,0.824,-0.378,1.006
80,143,0.0,0.0,0.055,0.884,-0.359,0.774
80,152,0.0,0.0,0.044,1.193,-0.276,0.592
80,162,0.0,0.0,0.012,0.824,-0.378,0.0
80,176,0.0,0.0,0.018,0.996,-0.326,0.0
80,182,0.0,0.0,0.035,0.929,-0.345,0.262
80,192,0.0,0.0,0.028,0.274,-0.665,0.164
80,202,0.0,0.0,0.023,1.112,-0.295,0.284
80,214,0.0,0.0,0.014,0.248,-0.69,0.0
80,222,0.0,0.0,0.009,1.358,-0.239,0.0
80,238,0.0,0.0,0.007,0.263,-0.675,0.0
80,241,0.0,0.0,0.006,1.123,-0.292,1.418
80,251,0.0,0.0,0.591,0.635,-0.448,2.222
80,262,0.0,0.0,0.478,1.372,-0.236,3.614
80,277,0.0,0.0,0.384,1.428,-0.225,3.588
80,282,0.0,0.0,0.309,1.4,-0.23,3.478
80,293,0.0,0.0,0.247,0.784,-0.392,2.639
80,303,0.0,0.0,0.198,0.547,-0.488,2.257
80,313,0.0,0.0,0.159,1.069,-0.306,2.921
80,328,0.0,0.021,0.326,1.254,-0.261,3.339
80,332,0.0,0.015,0.26,0.629,-0.451,2.453
80,344,0.0,0.011,0.209,0.832,-0.375,2.677
80,352,0.0,0.015,0.209,1.254,-0.261,3.216
80,362,0.0,0.013,0.209,1.205,-0.273,3.153
80,372,0.0,0.016,0.209,1.229,-0.267,3.187
81,1,,,,,,
81,13,0.755,1.331,1.27,0.264,0.0,5.619
81,21,0.58,1.073,1.367,0.204,0.0,5.223
81,32,0.631,1.009,1.341,0.301,0.0,5.282
81,50,0.401,0.644,1.228,0.254,0.0,4.527
81,52,0.272,0.435,1.073,0.114,0.0,3.894
81,69,0.219,0.351,0.907,0.185,0.0,3.661
81,73,0.229,0.246,0.75,0.176,0.0,3.401
81,82,0.287,0.307,0.613,0.237,0.0,3.444
81,92,0.217,0.258,0.496,0.27,0.0,3.241
81,102,0.308,0.353,0.4,0.445,0.0,3.506
81,116,0.552,0.199,0.321,0.262,0.0,3.333
81,122,0.662,0.472,0.639,0.273,0.0,4.045
81,140,0.508,0.311,0.517,0.206,0.0,3.542
81,143,0.469,0.289,0.417,0.221,0.0,3.396
81,152,1.669,0.359,0.335,0.298,0.0,4.661
81,162,0.917,0.167,0.088,0.206,0.0,3.041
81,176,0.967,0.211,0.138,0.249,0.0,3.209
81,182,0.917,0.197,0.268,0.232,0.0,3.253
81,192,0.768,0.168,0.216,0.069,0.0,3.22
81,202,1.245,0.272,0.172,0.278,0.0,3.57
81,214,0.475,0.104,0.11,0.062,0.0,2.751
81,222,0.483,0.09,0.071,0.34,0.0,2.685
81,238,0.232,0.032,0.056,0.066,0.0,2.385
81,241,0.609,0.104,0.045,0.281,0.0,3.039
81,251,0.567,0.186,0.036,0.159,0.0,2.948
81,262,0.976,0.321,0.029,0.343,0.0,3.669
81,277,0.837,0.275,0.023,0.357,0.0,3.142
81,282,0.614,0.194,0.019,0.35,0.0,3.177
81,293,0.534,0.258,0.015,0.196,0.0,3.003
81,303,0.268,0.129,0.012,0.137,0.0,2.036
81,313,0.395,0.192,0.009,0.267,0.0,1.718
81,328,0.355,0.154,0.008,0.313,0.0,1.415
81,332,0.28,0.122,0.006,0.157,0.0,0.77
81,344,0.305,0.133,0.005,0.208,0.0,0.53
81,352,0.405,0.176,0.005,0.313,0.0,0.58
81,362,0.334,0.145,0.005,0.301,0.0,0.557
81,372,0.429,0.187,0.005,0.307,0.0,0.586
82,1,,,,,,
82,13,0.0,0.0,0.0,0.0,0.0,0.0
82,21,0.0,0.0,0.0,0.0,0.0,0.0
82,32,0.0,0.0,0.0,0.0,0.0,0.0
82,50,0.0,0.0,0.0,0.0,0.0,0.0
82,52,0.0,0.0,0.0,0.0,0.0,0.0
82,69,0.0,0.0,0.0,0.0,0.0,0.0
82,73,0.0,0.0,0.0,0.0,0.0,0.0
82,82,0.0,0.0,0.0,0.0,0.0,0.0
82,92,0.0,0.0,0.0,0.0,0.0,0.0
82,102,0.0,0.0,0.0,0.0,0.0,0.0
82,116,0.0,0.0,0.0,0.0,0.0,0.0
82,122,0.0,0.0,0.0,0.0,0.0,0.0
82,140,0.0,0.0,0.0,0.0,0.0,0.0
82,143,0.0,0.0,0.0,0.0,0.0,0.0
82,152,0.0,0.0,0.0,0.0,0.0,0.0
82,162,0.0,0.0,0.0,0.0,0.0,0.0
82,176,0.0,0.0,0.0,0.0,0.0,0.0
82,182,0.0,0.0,0.0,0.0,0.0,0.0
82,192,0.0,0.0,0.0,0.0,0.0,0.0
82,202,0.0,0.0,0.0,0.0,0.0,0.0
82,214,0.0,0.0,0.0,0.0,0.0,0.0
82,222,0.0,0.0,0.0,0.0,0.0,0.0
82,238,0.0,0.0,0.0,0.0,0.0,0.0
82,241,0.0,0.0,0.0,0.281,0.0,0.228
82,251,0.0,0.0,0.0,0.159,0.0,0.432
82,262,0.0,0.08,0.0,0.343,0.0,1.212
82,277,0.0,0.069,0.0,0.357,0.0,0.97
82,282,0.0,0.051,0.0,0.35,0.0,0.72
82,293,0.0,0.045,0.0,0.196,0.0,0.448
82,303,0.0,0.023,0.0,0.137,0.0,0.216
82,313,0.0,0.042,0.0,0.267,0.0,0.231
82,328,0.0,0.043,0.0,0.313,0.0,0.236
82,332,0.0,0.034,0.0,0.157,0.0,0.0
82,344,0.0,0.03,0.0,0.208,0.0,0.224
82,352,0.0,0.039,0.0,0.313,0.0,0.235
82,362,0.0,0.033,0.0,0.301,0.0,0.233
82,372,0.0,0.042,0.0,0.307,0.0,0.235
83,1,,,,,,
83,13,0.0,0.0,0.0,1.058,-0.309,2.749
83,21,0.0,0.078,0.0,0.816,-0.381,2.513
83,32,0.081,0.129,0.0,1.205,-0.273,3.141
83,50,0.052,0.092,0.0,1.016,-0.32,2.84
83,52,0.036,0.063,0.0,0.457,-0.535,2.021
83,69,0.04,0.051,0.0,0.738,-0.408,2.421
83,73,0.029,0.058,0.0,0.702,-0.422,2.367
83,82,0.035,0.1,0.0,0.948,-0.34,2.743
83,92,0.052,0.076,0.0,1.079,-0.304,2.904
83,102,0.059,0.086,0.0,1.779,-0.162,3.762
83,116,0.491,0.049,0.586,1.047,-0.312,3.861
83,122,0.975,0.066,0.474,1.09,-0.301,4.304
83,140,0.644,0.044,0.381,0.824,-0.378,3.515
83,143,0.599,0.041,0.306,0.884,-0.359,3.47
83,152,0.682,0.047,0.245,1.193,-0.276,3.892
83,162,0.634,0.035,0.064,0.824,-0.378,1.589
83,176,0.633,0.035,0.101,0.996,-0.326,1.72
83,182,0.359,0.02,0.197,0.929,-0.345,3.159
83,192,0.322,0.018,0.157,0.274,-0.665,2.106
83,202,0.653,0.036,0.126,1.112,-0.295,2.542
83,214,0.389,0.022,0.081,0.248,-0.69,0.615
83,222,0.336,0.02,0.052,1.358,-0.239,1.764
83,238,0.116,0.006,0.041,0.263,-0.675,0.701
83,241,0.748,0.017,0.033,1.123,-0.292,2.903
83,251,0.305,0.026,0.026,0.635,-0.448,2.544
83,262,0.53,0.048,0.021,1.372,-0.236,3.735
83,277,0.455,0.039,0.017,1.428,-0.225,3.714
83,282,0.267,0.022,0.014,1.4,-0.23,3.472
83,293,0.204,0.017,0.011,0.784,-0.392,2.624
83,303,0.082,0.02,0.009,0.547,-0.488,2.17
83,313,0.121,0.216,0.007,1.069,-0.306,3.106
83,328,0.101,0.213,0.206,1.254,-0.261,3.512
83,332,0.063,0.172,0.164,0.629,-0.451,2.577
83,344,0.055,0.222,0.132,0.832,-0.375,2.865
83,352,0.073,0.295,0.132,1.254,-0.261,3.492
83,362,0.06,0.243,0.132,1.205,-0.273,3.367
83,372,0.077,0.312,0.132,1.229,-0.267,3.483
84,1,,,,,,
84,13,0.0,0.0,0.0,0.264,0.0,2.264
84,21,0.038,0.021,0.0,0.204,0.0,2.263
84,32,0.036,0.073,0.0,0.301,0.0,2.41
84,50,0.215,0.067,0.0,0.254,0.0,2.535
84,52,0.42,0.134,0.0,0.114,0.0,2.668
84,69,0.645,0.133,0.586,0.185,0.0,3.549
84,73,0.565,0.117,0.474,0.176,0.0,3.331
84,82,0.883,0.182,0.381,0.237,0.0,2.578
84,92,0.838,0.173,0.306,0.27,0.0,1.793
84,102,0.957,0.191,0.245,0.445,0.0,1.919
84,116,0.536,0.106,0.197,0.262,0.0,1.551
84,122,0.49,0.098,0.157,0.273,0.0,2.414
84,140,0.325,0.123,0.126,0.206,0.0,2.78
84,143,0.3,0.134,0.101,0.221,0.0,2.756
84,152,0.345,0.239,0.081,0.298,0.0,2.963
84,162,0.418,0.176,0.339,0.206,0.0,3.14
84,176,0.311,0.222,0.033,0.249,0.0,1.407
84,182,0.223,0.155,0.064,0.232,0.0,2.674
84,192,0.199,0.139,0.052,0.069,0.0,2.213
84,202,0.405,0.283,0.041,0.278,0.0,1.804
84,214,0.245,0.108,0.422,0.062,0.0,2.269
84,222,0.391,0.093,0.272,0.34,0.0,3.096
84,238,0.137,0.059,0.218,0.066,0.0,2.48
84,241,0.45,0.195,0.175,0.281,0.0,2.481
84,251,0.195,0.069,0.14,0.159,0.0,2.306
84,262,0.394,0.12,0.112,0.343,0.0,2.376
84,277,0.736,0.103,0.089,0.357,0.0,3.285
84,282,0.461,0.06,0.072,0.35,0.0,2.943
84,293,0.463,0.043,0.057,0.196,0.0,2.759
84,303,0.199,0.017,0.046,0.137,0.0,2.399
84,313,0.742,0.071,0.62,0.267,0.0,3.7
84,328,0.638,0.386,0.501,0.313,0.0,3.839
84,332,0.473,0.244,0.404,0.157,0.0,3.277
84,344,0.412,0.222,0.325,0.208,0.0,3.166
84,352,0.547,0.295,0.325,0.313,0.0,3.479
84,362,0.45,0.243,0.325,0.301,0.0,3.319
84,372,0.579,0.312,0.325,0.307,0.0,3.523
85,1,,,,,,
85,13,0.0,0.0,0.0,0.0,0.0,0.0
85,21,0.0,0.0,0.0,0.204,0.0,0.22
85,32,0.125,0.196,0.0,0.301,0.0,1.049
85,50,0.1,0.157,0.0,0.254,0.0,0.753
85,52,0.085,0.132,0.0,0.114,0.0,0.466
85,69,0.085,0.133,0.0,0.185,0.0,0.24
85,73,0.075,0.117,0.0,0.176,0.0,0.237
85,82,0.421,0.145,0.0,0.237,0.0,0.56
85,92,0.32,0.111,0.0,0.27,0.0,0.54
85,102,0.533,0.142,0.0,0.445,0.0,0.936
85,116,0.297,0.308,0.0,0.262,0.0,1.147
85,122,0.274,0.281,0.0,0.273,0.0,1.696
85,140,0.226,0.232,0.0,0.206,0.0,1.066
85,143,0.262,0.269,0.0,0.221,0.0,0.826
85,152,0.375,0.385,0.0,0.298,0.0,0.612
85,162,0.183,0.189,0.0,0.206,0.0,0.516
85,176,0.147,0.151,0.0,0.249,0.0,1.019
85,182,0.163,0.169,0.0,0.232,0.0,0.513
85,192,0.119,0.121,0.0,0.069,0.0,0.693
85,202,0.193,0.196,0.0,0.278,0.0,0.533
85,214,0.09,0.093,0.0,0.062,0.0,0.449
85,222,0.121,0.125,0.0,0.34,0.0,0.259
85,238,0.042,0.054,0.0,0.066,0.0,0.216
85,241,0.111,0.361,0.0,0.281,0.0,1.101
85,251,0.04,0.13,0.0,0.159,0.0,0.699
85,262,0.067,0.225,0.0,0.343,0.0,0.527
85,277,0.072,0.24,0.0,0.357,0.0,0.534
85,282,0.053,0.178,0.0,0.35,0.0,0.258
85,293,0.047,0.159,0.0,0.196,0.0,0.24
85,303,0.024,0.08,0.0,0.137,0.0,0.224
85,313,0.044,0.147,0.0,0.267,0.0,0.0
85,328,0.044,0.149,0.0,0.313,0.0,0.0
85,332,0.028,0.095,0.0,0.157,0.0,0.228
85,344,0.042,0.082,0.0,0.208,0.0,1.166
85,352,0.056,0.109,0.0,0.313,0.0,1.239
85,362,0.046,0.09,0.0,0.301,0.0,1.219
85,372,0.059,0.116,0.0,0.307,0.0,1.241
86,1,,,,,,
86,13,0.0,0.0,0.0,0.0,0.0,0.0
86,21,0.0,0.0,0.0,0.0,0.0,0.0
86,32,0.0,0.25,0.0,0.301,0.0,0.255
86,50,0.0,0.159,0.0,0.254,0.0,0.241
86,52,0.0,0.134,0.0,0.114,0.0,0.225
86,69,0.0,0.135,0.0,0.185,0.0,0.232
86,73,0.069,0.101,0.0,0.176,0.0,0.938
86,82,0.087,0.137,0.0,0.237,0.0,1.723
86,92,0.067,0.168,0.397,0.27,0.0,2.612
86,102,0.071,0.261,0.319,0.445,0.0,3.096
86,116,0.081,0.359,0.255,0.262,0.0,2.957
86,122,0.093,0.411,0.205,0.273,0.0,2.385
86,140,0.077,0.34,0.164,0.206,0.0,1.672
86,143,0.072,0.314,0.131,0.221,0.0,1.369
86,152,0.079,0.359,0.105,0.298,0.0,0.852
86,162,0.066,0.436,0.027,0.206,0.0,1.641
86,176,0.082,0.186,0.043,0.249,0.0,2.304
86,182,0.037,0.157,0.084,0.232,0.0,1.506
86,192,0.027,0.127,0.067,0.069,0.0,1.374
86,202,0.048,0.207,0.054,0.278,0.0,2.328
86,214,0.04,0.237,0.034,0.062,0.0,1.898
86,222,1.0,0.522,0.022,0.34,0.0,3.107
86,238,0.35,0.199,0.018,0.066,0.0,1.843
86,241,0.942,0.523,0.014,0.281,0.0,3.384
86,251,0.338,0.485,0.011,0.159,0.0,2.993
86,262,0.582,0.838,0.009,0.343,0.0,3.772
86,277,0.501,0.716,0.007,0.357,0.0,3.223
86,282,0.371,0.53,0.006,0.35,0.0,2.28
86,293,0.265,0.38,0.005,0.196,0.0,1.423
86,303,0.175,0.156,0.004,0.137,0.0,1.978
86,313,0.259,0.232,0.003,0.267,0.0,1.656
86,328,0.208,0.186,0.002,0.313,0.0,1.355
86,332,0.133,0.118,0.002,0.157,0.0,0.964
86,344,0.114,0.14,0.002,0.208,0.0,1.725
86,352,0.152,0.185,0.002,0.313,0.0,1.857
86,362,0.125,0.153,0.002,0.301,0.0,1.807
86,372,0.161,0.196,0.002,0.307,0.0,1.866
87,1,,,,,,
87,13,0.0,0.0,0.0,0.0,0.0,0.0
87,21,0.0,0.0,0.0,0.0,0.0,0.0
87,32,0.0,0.0,0.0,0.0,0.0,0.0
87,50,0.0,0.0,0.0,0.0,0.0,0.0
87,52,0.0,0.0,0.0,0.0,0.0,0.0
87,69,0.0,0.0,0.0,0.0,0.0,0.0
